year;okved1;okved2;okved3;region;org;title;name;okpo;okopf;okfs;okved;inn;unit;report_type;1110;1120;1130;1140;1150;1160;1170;1180;1190;1100;1210;1220;1230;1240;1250;1260;1200;1600;1310;1320;1340;1350;1360;1370;1300;1410;1420;1430;1450;1400;1510;1520;1530;1540;1550;1500;1700;2110;2120;2100;2210;2220;2200;2310;2320;2330;2340;2350;2300;2410;2421;2430;2450;2460;2400;2510;2520;2500;4110;4111;4112;4113;4119;4120;4121;4122;4123;4124;4129;4100;4210;4211;4212;4213;4214;4219;4220;4221;4222;4223;4224;4229;4200;4310;4311;4312;4313;4314;4319;4320;4321;4322;4323;4329;4300;4400;4490;is_default
2013;1;24.0;;61;Общество с ограниченной ответственностью;Евродон-Юг;"Общество с ограниченной ответственностью ""Евродон-Юг""";86272995;12165;16;01.24;6125028404;384;2;0.0;0.0;0.0;0.0;80655.0;0.0;0.0;0.0;0.0;80655.0;0.0;0.0;3273.0;0.0;754.0;473.0;4500.0;85155.0;50.0;0.0;0.0;0.0;0.0;7.0;57.0;85054.0;0.0;0.0;0.0;85054.0;0.0;44.0;0.0;0.0;0.0;44.0;85155.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.0;34.0;9.0;2.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
2013;1;24.0;;69;Общество с ограниченной ответственностью;Коралл;"Общество с ограниченной ответственностью ""Коралл""";65038864;12165;16;01.24;6906011193;384;2;0.0;0.0;0.0;0.0;977333.0;0.0;0.0;0.0;0.0;977333.0;2215.0;0.0;748849.0;250342.0;38903.0;587.0;1040896.0;2018229.0;256305.0;0.0;0.0;336680.0;0.0;-16381.0;576604.0;923618.0;2490.0;0.0;98711.0;1024819.0;0.0;415363.0;0.0;1443.0;0.0;416806.0;2018229.0;2533.0;2298.0;235.0;0.0;0.0;235.0;0.0;3758.0;350.0;16735.0;21284.0;-906.0;0.0;2671.0;2490.0;0.0;0.0;-3401.0;0.0;0.0;-3401.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
2013;1;23.0;;2;Общество с ограниченной ответственностью;Башкирская мясная компания;"Общество с ограниченной ответственностью ""Башкирская мясная компания""";92800820;12165;23;01.23;214005782;384;2;0.0;0.0;0.0;0.0;2411579.0;0.0;1174128.0;4052.0;2555875.0;6145634.0;267832.0;0.0;275532.0;1997.0;34985.0;0.0;580346.0;6725980.0;1252671.0;0.0;0.0;0.0;0.0;-18892.0;1233779.0;4252976.0;0.0;0.0;0.0;4252976.0;404923.0;66064.0;376648.0;249.0;391341.0;1239225.0;6725980.0;9719.0;37448.0;-27729.0;108.0;0.0;-27837.0;0.0;3106.0;0.0;26462.0;20697.0;-18966.0;0.0;214.0;0.0;3579.0;21.0;-15408.0;0.0;0.0;-15408.0;191196.0;9193.0;84.0;0.0;181919.0;316000.0;176961.0;33356.0;0.0;0.0;105683.0;-124804.0;490973.0;0.0;0.0;98687.0;0.0;392286.0;2841417.0;2054530.0;0.0;665000.0;121887.0;0.0;-2350444.0;2558618.0;1954618.0;604000.0;0.0;0.0;0.0;47650.0;0.0;0.0;47650.0;0.0;2510968.0;35720.0;978.0;0
2013;1;1.0;;61;Общество с ограниченной ответственностью Тепличный комбинат;Ростовский;"Общество с ограниченной ответственностью Тепличный комбинат ""Ростовский""";86234256;12165;16;01.1;6123015784;384;2;0.0;0.0;0.0;0.0;1406659.0;0.0;0.0;28893.0;64031.0;1499583.0;35531.0;0.0;29512.0;59268.0;42707.0;1840.0;168858.0;1668441.0;16000.0;0.0;0.0;0.0;0.0;-97975.0;-81975.0;1461617.0;9247.0;0.0;0.0;1470864.0;23154.0;39994.0;214683.0;1721.0;0.0;279552.0;1668441.0;25429.0;33656.0;-8227.0;0.0;2366.0;-10593.0;0.0;592.0;117520.0;39170.0;12748.0;-101099.0;0.0;2465.0;9247.0;27002.0;0.0;-83344.0;0.0;0.0;-83344.0;321688.0;48949.0;0.0;0.0;272739.0;208801.0;55275.0;19757.0;102342.0;0.0;31427.0;112887.0;169502.0;0.0;0.0;36410.0;0.0;133092.0;520383.0;329284.0;0.0;96875.0;94224.0;0.0;-350881.0;452940.0;452940.0;0.0;0.0;0.0;0.0;173657.0;0.0;0.0;173657.0;0.0;279283.0;41289.0;0.0;0
2013;1;21.0;;20;Открытое акционерное общество;Чеченагрохолдинг;"Открытое акционерное общество ""Чеченагрохолдинг""";63425574;12247;16;01.21;2011002420;384;2;0.0;0.0;0.0;0.0;122074.0;0.0;0.0;0.0;1684566.0;1806640.0;417280.0;0.0;545983.0;0.0;1043.0;0.0;964306.0;2770946.0;100.0;0.0;0.0;0.0;0.0;15946.0;16046.0;2336000.0;0.0;0.0;0.0;2336000.0;150000.0;268900.0;0.0;0.0;0.0;418900.0;2770946.0;32377.0;38164.0;-5787.0;0.0;0.0;-5787.0;0.0;0.0;0.0;7010.0;836.0;387.0;20.0;0.0;0.0;0.0;0.0;367.0;0.0;0.0;367.0;39387.0;32377.0;0.0;0.0;7010.0;38358.0;30480.0;7574.0;0.0;0.0;304.0;1029.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1029.0;0.0;1
2013;1;12.0;1.0;71;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТЕПЛИЧНЫЙ КОМБИНАТ;НОВОМОСКОВСКИЙ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТЕПЛИЧНЫЙ КОМБИНАТ ""НОВОМОСКОВСКИЙ""";81284870;12165;16;01.12.1;7116145872;384;2;0.0;0.0;0.0;0.0;1099020.0;0.0;0.0;35289.0;51735.0;1186043.0;24513.0;387.0;50813.0;29500.0;3401.0;9201.0;117816.0;1303859.0;16000.0;0.0;0.0;0.0;0.0;-81471.0;-65471.0;1032893.0;13770.0;0.0;0.0;1046662.0;128526.0;114219.0;78436.0;1487.0;0.0;322668.0;1303859.0;45596.0;55943.0;-10347.0;0.0;2717.0;-13064.0;0.0;3185.0;98589.0;22712.0;8213.0;-93969.0;0.0;30.0;5180.0;24152.0;0.0;-74997.0;0.0;0.0;-74997.0;213277.0;33029.0;0.0;0.0;180248.0;94930.0;60399.0;25421.0;82.0;0.0;9028.0;118347.0;0.0;0.0;0.0;0.0;0.0;0.0;309436.0;158399.0;0.0;0.0;151037.0;0.0;-309436.0;363260.0;363260.0;0.0;0.0;0.0;0.0;175405.0;0.0;0.0;175405.0;0.0;187855.0;-3234.0;0.0;0
2013;1;12.0;2.0;50;Общество с ограниченной ответственностью;Теплицы Раменские;"Общество с ограниченной ответственностью ""Теплицы Раменские""";78049119;65;16;01.12.2;5040066582;384;2;0.0;0.0;0.0;0.0;3947080.0;0.0;0.0;0.0;0.0;3947080.0;21233.0;21102.0;254316.0;0.0;211.0;557284.0;854146.0;4801226.0;838704.0;0.0;0.0;0.0;0.0;-1343704.0;-505000.0;4141179.0;0.0;0.0;0.0;4141179.0;834152.0;330895.0;0.0;0.0;0.0;1165047.0;4801226.0;75947.0;209829.0;-133882.0;0.0;0.0;-133882.0;0.0;0.0;0.0;4258.0;91411.0;-221035.0;0.0;0.0;0.0;0.0;0.0;-221035.0;0.0;0.0;-221035.0;76590.0;75947.0;0.0;0.0;643.0;43981.0;18550.0;25412.0;0.0;0.0;19.0;32609.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32609.0;0.0;1
2013;1;12.0;1.0;74;Общество с ограниченной ответственностью Тепличный комбинат;Агаповский;"Общество с ограниченной ответственностью Тепличный комбинат ""Агаповский""";82971182;12165;16;01.12.1;7425756540;384;2;0.0;0.0;0.0;0.0;847129.0;0.0;0.0;37396.0;317682.0;1202207.0;17285.0;0.0;41256.0;0.0;1257.0;2404.0;62202.0;1264409.0;16000.0;0.0;0.0;0.0;0.0;-97388.0;-81388.0;952867.0;13224.0;0.0;0.0;966091.0;198578.0;110100.0;69647.0;1381.0;0.0;379706.0;1264409.0;85013.0;107027.0;-22014.0;0.0;9944.0;-31958.0;0.0;434.0;111030.0;43616.0;8581.0;-107519.0;0.0;81.0;3715.0;25172.0;0.0;-86062.0;0.0;0.0;-86062.0;253095.0;59506.0;0.0;0.0;193589.0;118273.0;76607.0;38587.0;1214.0;0.0;1865.0;134822.0;15991.0;0.0;0.0;15555.0;436.0;0.0;302550.0;133285.0;0.0;14305.0;154960.0;0.0;-286559.0;278155.0;278155.0;0.0;0.0;0.0;0.0;126000.0;0.0;0.0;126000.0;0.0;152155.0;418.0;0.0;0
2013;1;12.0;1.0;53;Общество с ограниченной ответственностью;Новгородские теплицы;"Общество с ограниченной ответственностью ""Новгородские теплицы""";85990375;12165;16;01.12.1;5307006883;384;2;0.0;0.0;0.0;0.0;984496.0;0.0;0.0;16227.0;0.0;1000722.0;3570.0;2792.0;48641.0;0.0;322.0;53.0;55377.0;1056100.0;20.0;0.0;0.0;0.0;0.0;-89004.0;-88984.0;844254.0;192.0;0.0;0.0;844446.0;237866.0;60614.0;30.0;2113.0;15.0;300638.0;1056100.0;125381.0;193448.0;-68067.0;8598.0;6076.0;-82741.0;0.0;17.0;109739.0;101474.0;12408.0;-103397.0;0.0;-1124.0;192.0;15515.0;85.0;-88159.0;0.0;0.0;-88159.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
